# Pathway HUMAnN v4.0.0.alpha.1	F-50179058-003S_S54_Abundance	F-50179060-003S_S8_Abundance	F-50179062-003S_S29_Abundance	F-50179064-003S_S78_Abundance	F-50179066-003S_S85_Abundance	F-50179068-003S_S28_Abundance	F-50179071-003S_S27_Abundance	F-50179073-003S_S7_Abundance	F-50179075-003S_S92_Abundance	F-50179077-003S_S61_Abundance	F-50179079-003S_S68_Abundance	F-50179081-003S_S6_Abundance	F-50179083-003S_S98_Abundance	F-50179085-003S_S5_Abundance	F-50179087-003S_S26_Abundance	F-50179089-003S_S75_Abundance	F-50179091-003S_S25_Abundance	F-50179093-003S_S104_Abundance	F-50179095-003S_S82_Abundance	F-50179097-003S_S58_Abundance	F-50179099-003S_S40_Abundance	F-50179101-003S_S39_Abundance	F-50179103-003S_S65_Abundance	F-50179105-003S_S4_Abundance	F-50179106-003S_S3_Abundance	F-50179108-003S_S89_Abundance	F-50179110-003S_S95_Abundance	F-50179112-003S_S2_Abundance	F-50179114-003S_S72_Abundance	F-50179116-003S_S38_Abundance	F-50179118-003S_S37_Abundance	F-50179120-003S_S1_Abundance	F-50179122-003S_S79_Abundance	F-50179123-003S_S101_Abundance	F-50179125-003S_S86_Abundance	F-50179127-003S_S36_Abundance	F-50179129-003S_S55_Abundance	F-50179131-003S_S16_Abundance	F-50179133-003S_S15_Abundance	F-50179135-003S_S35_Abundance	F-50179137-003S_S93_Abundance	F-50179139-003S_S62_Abundance	F-50179141-003S_S99_Abundance	F-50179143-003S_S69_Abundance	F-50179145-003S_S14_Abundance	F-50179147-003S_S34_Abundance	F-50179149-003S_S33_Abundance	F-50179151-003S_S13_Abundance	F-50179153-003S_S76_Abundance	F-50179155-003S_S83_Abundance	F-50179157-003S_S12_Abundance	F-50179159-003S_S11_Abundance	F-50179161-003S_S105_Abundance	F-50179163-003S_S59_Abundance	F-50179165-003S_S90_Abundance	F-50179167-003S_S96_Abundance	F-50179169-003S_S48_Abundance	F-50179171-003S_S47_Abundance	F-50179173-003S_S10_Abundance	F-50179176-003S_S66_Abundance	F-50179182-003S_S9_Abundance	F-50179184-003S_S102_Abundance	F-50179186-003S_S73_Abundance	F-50179188-003S_S56_Abundance	F-50179190-003S_S24_Abundance	F-50179192-003S_S46_Abundance	F-50179194-003S_S45_Abundance	F-50179196-003S_S80_Abundance	F-50179198-003S_S87_Abundance	F-50179200-003S_S44_Abundance	F-50179201-003S_S23_Abundance	F-50179203-003S_S63_Abundance	F-50179205-003S_S43_Abundance	F-50179207-003S_S94_Abundance	F-50179209-003S_S100_Abundance	F-50179211-003S_S42_Abundance	F-50179213-003S_S41_Abundance	F-50179215-003S_S106_Abundance	F-50179217-003S_S70_Abundance	F-50179219-003S_S22_Abundance	F-50179221-003S_S60_Abundance	F-50179223-003S_S53_Abundance	F-50179225-003S_S21_Abundance	F-50179227-003S_S77_Abundance	F-50179229-003S_S52_Abundance	F-50179231-003S_S67_Abundance	F-50179233-003S_S74_Abundance	F-50179235-003S_S51_Abundance	F-50179237-003S_S84_Abundance	F-50179239-003S_S20_Abundance	F-50179241-003S_S19_Abundance	F-50179243-003S_S91_Abundance	F-50179245-003S_S97_Abundance	F-50179247-003S_S18_Abundance	F-50179249-003S_S50_Abundance	F-50179251-003S_S81_Abundance	F-50179253-003S_S88_Abundance	F-50179255-003S_S49_Abundance	F-50179257-003S_S17_Abundance	F-50179259-003S_S103_Abundance	F-50179261-003S_S57_Abundance	F-50179263-003S_S32_Abundance	F-50179265-003S_S31_Abundance	F-50179267-003S_S64_Abundance	F-50179269-003S_S71_Abundance	F-50179271-003S_S30_Abundance
1CMET2-PWY: folate transformations III (E. coli)|s__Prevotella_copri_clade_A.t__SGB1626	0	0	0	0	0	0	0	0.000715085	0	0.00110176	0	0	0.0012144	0.00105585	0.000724738	0	0	0	0	0.000634879	0	0.000285628	0	0	0.00043262	0	0.000863928	0.000594891	0.000842152	0	0	0.000640154	0	0.00134221	0	0	0	0	0	0.000318058	0	0	0	0.00152393	0.000923348	0	0	0.000565683	0.00080819	0	0	0	0	0	0	0	0	0	0.0010923	0	0	0	0.000171187	0	0.00124933	0.000354756	0	0	0	0	0	0	0	0	0	0	0	0	0.000927844	0	0	0	0.000932881	0.000762469	0	0	0	0	0	0	0	0	0.000102834	0	0	0	0	0	0	0	0	0	0	0	0	0.000349639
1CMET2-PWY: folate transformations III (E. coli)|s__Ruminococcus_gnavus.t__SGB4584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.2429e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.38912e-05	0	0	0	6.80052e-06	0	0	0	0	0	0	0	0	2.22196e-05	0	0	0	1.97735e-05	0	2.02292e-05	0	0	0	0	0	6.49142e-05	0	0	0	0	0	0	0	0	4.72515e-05	0	0	0	0	0	0	8.11267e-06	0	0	2.03005e-05	0	0	9.19567e-06	0	2.0754e-05	0	1.27866e-05	0
1CMET2-PWY: folate transformations III (E. coli)|s__Streptococcus_alactolyticus.t__SGB8017	0	0	0	0.000259695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.74646e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.58288e-05	0	0	0	0	0	0	0
1CMET2-PWY: folate transformations III (E. coli)|s__Streptococcus_lutetiensis.t__SGB8021	2.06236e-05	0	0	0.000175947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.62536e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.76817e-05	0	0	0	0	0	3.25546e-05	0	0	0	0	0	0	0	0	0	0	0	0.000247682	0	0	0	0	0	0	0	0	0	0	0	4.05363e-05	0	0	0.000393793	0	0	0	0	0	0	0	0.000107942	0	3.09162e-05	0	0.000101852	0	0.000111292	0
1CMET2-PWY: folate transformations III (E. coli)|unclassified	0.00197563	0.00180874	0.00186825	0.000738742	0.00326787	0.000720509	0.00272854	0.00209307	0.00311379	0.00075349	0.00321891	0.00152256	0.00117312	0.00121984	0.00232981	0.0024892	0.00172514	0.00317319	0.00166222	0.000776272	0.000980967	0.00085676	0.00179859	0.00256526	0.000968337	0.00176934	0.000736587	0.000903212	0.000566914	0.0028448	0.0029133	0.000944145	0.00278436	0.0013085	0.00259911	0.00268338	0.000256754	0.00138527	0.00152831	0.00109488	0.00207462	0.00248316	0.00305402	0.000526095	0.00152174	0.00266837	0.00130795	0.00260041	0.000486132	0.00182327	0.0010943	0.00220918	0.00233614	0.000914857	0.00219696	0.00223237	0.00391776	0.00146787	0.000733047	0.00220956	0.00178631	0.00289235	0.00223932	0.00173366	0.00136932	0.00119961	0.000983453	0.000850069	0.00168882	0.00133698	0.00246235	0.00233334	0.00205651	0.00133889	0.0030148	0.00137996	0.0017935	0.00279549	0.000769347	0.00206136	0.00335618	0.00167533	0.000950009	0.000803144	0.00333027	0.00160101	0.00196374	0.00162925	0.000479848	0.00277533	0.0012222	0.00223456	0.000757705	0.00274501	0.00257512	0.00104754	0.00206464	0.00219308	0.00102099	0.00292602	0.00120482	0.00279922	0.0010746	0.00242192	0.00151062	0.00159076
3-HYDROXYPHENYLACETATE-DEGRADATION-PWY: 4-hydroxyphenylacetate degradation	0	0	0	0	0	0	0	0	0	0	0	0	3.40133e-05	0	0	0	1.18744e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.5081e-05	0	2.27378e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00238e-05	0	0
3-HYDROXYPHENYLACETATE-DEGRADATION-PWY: 4-hydroxyphenylacetate degradation|unclassified	0	0	0	0	0	0	0	0	0	0	0	0	3.40133e-05	0	0	0	1.18744e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.21024e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00238e-05	0	0
ALLANTOINDEG-PWY: superpathway of allantoin degradation in yeast	0	4.23792e-05	0	0	0	0	0	0	0	0	0	0	7.29982e-05	0	0	0	0	6.75158e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.2309e-05	0	0	0	0	0	0	0	0	0	2.26481e-05	0	0	0	0	0	0	0	0	0	0.000102448	2.64319e-05	0	0	0	0	0	0	0	0.000117741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ALLANTOINDEG-PWY: superpathway of allantoin degradation in yeast|unclassified	0	4.09922e-05	0	0	0	0	0	0	0	0	0	0	7.26495e-05	0	0	0	0	6.75158e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.15636e-05	0	0	0	0	0	0	0	0	0	2.14601e-05	0	0	0	0	0	0	0	0	0	9.50561e-05	2.643e-05	0	0	0	0	0	0	0	0.000117741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ANAEROFRUCAT-PWY: homolactic fermentation	0.0158538	0.0145652	0.0144855	0.00835664	0.0130443	0.00878714	0.0142986	0.019284	0.0152782	0.01999	0.0174106	0.0180136	0.0173711	0.0196203	0.017081	0.00887046	0.015516	0.0176927	0.0147864	0.0173039	0.0124817	0.0192439	0.0176614	0.0117068	0.0166928	0.0195398	0.0211556	0.0170973	0.0216443	0.0174764	0.00702959	0.0155686	0.0156417	0.00702904	0.0175513	0.0216107	0.0121499	0.0133997	0.00830692	0.0164815	0.00950095	0.016901	0.00867907	0.0115075	0.00742629	0.0127828	0.0163448	0.00801893	0.0132153	0.0142819	0.00846599	0.0135824	0.0190596	0.023946	0.0108763	0.0135691	0.00693287	0.0141429	0.0180236	0.0135813	0.0151807	0.0108913	0.0164987	0.0148033	0.0137938	0.0131845	0.0119732	0.0187525	0.0133677	0.0124968	0.01209	0.0143379	0.0142294	0.014923	0.015836	0.0132611	0.011485	0.0142553	0.0173302	0.014343	0.0141805	0.0161706	0.0148892	0.0137654	0.0112794	0.015424	0.0178569	0.0151883	0.0172092	0.013979	0.013224	0.00648621	0.0177665	0.0147558	0.0127589	0.0272904	0.0130092	0.0146186	0.0121112	0.00637972	0.0153365	0.00696541	0.013574	0.0142864	0.0143073	0.00757611
ANAEROFRUCAT-PWY: homolactic fermentation|s__Atopobiaceae_unclassified_SGB63087.t__SGB63087	0	3.59524e-05	0	0	0	0	1.39499e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.77574e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000127924	0	0	0	1.95366e-05	0	0	0	1.82265e-05	0	0	0	4.3221e-05	0	0	0	0	0	0	0	3.83042e-05	0	0	0	8.18164e-05	0	0	0	0	0	0	0	0	0	0	0	0	0
ANAEROFRUCAT-PWY: homolactic fermentation|s__Escherichia_coli.t__SGB10068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.79493e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ANAEROFRUCAT-PWY: homolactic fermentation|unclassified	0.00862048	0.00275523	0.00327526	0.00182291	0.00602645	0.00188849	0.010322	0.00669919	0.0127418	0.00344679	0.00636701	0.00399305	0.00534035	0.00461897	0.00726142	0.00830497	0.00943524	0.00866618	0.00470808	0.00292728	0.00323693	0.00162118	0.00830211	0.0072915	0.0044521	0.00759337	0.00420401	0.00477979	0.00264118	0.00924346	0.00504159	0.00378667	0.00704016	0.00211711	0.0109471	0.00823566	0.00150925	0.00490407	0.00731189	0.0025563	0.00677867	0.00711503	0.00239934	0.00154357	0.00251641	0.00368836	0.00186322	0.00412686	0.00158778	0.00405632	0.00137275	0.00429298	0.00497787	0.000912158	0.00279949	0.0122832	0.00640359	0.00383105	0.00229971	0.00321557	0.000838047	0.00346763	0.00383987	0.00235809	0.00764328	0.00218449	0.00120281	0.00275907	0.00349861	0.00216468	0.00259487	0.00516786	0.00716331	0.00412663	0.0049408	0.0028399	0.00368727	0.00351849	0.00148819	0.00627946	0.00540227	0.00684044	0.0034285	0.0028276	0.00766603	0.00289519	0.00297829	0.00209333	0.00179316	0.0040635	0.00199232	0.00228168	0.00201757	0.00422548	0.00429816	0.00109236	0.00375858	0.0023208	0.00159223	0.00308935	0.00195954	0.00362689	0.00122722	0.00316578	0.00217719	0.0018572
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)	0.0385101	0.0516311	0.0437015	0.0463154	0.026074	0.0454344	0.0337377	0.0527931	0.0406734	0.0308318	0.0307345	0.0491549	0.0330879	0.040055	0.0374344	0.0557899	0.0537501	0.0463005	0.0445821	0.0385276	0.0540107	0.0620112	0.0611571	0.0327144	0.0491767	0.0453871	0.0542893	0.0429685	0.0453292	0.0441384	0.0761814	0.0390708	0.0427962	0.0228633	0.0360659	0.0417043	0.0285812	0.0542089	0.0299197	0.0635999	0.0765251	0.0430042	0.0236665	0.024034	0.0252625	0.0287036	0.0330725	0.0218341	0.0395814	0.0328478	0.0486967	0.0299494	0.0411009	0.0352469	0.0264594	0.0272303	0.0358156	0.0269948	0.0354075	0.028036	0.0258767	0.0279049	0.0332699	0.0257393	0.0284685	0.0276214	0.0288501	0.0566965	0.0414809	0.0456568	0.0287466	0.0299103	0.0366589	0.0294867	0.0357071	0.0294538	0.0576088	0.0302538	0.0290341	0.034781	0.0366545	0.0313207	0.0307284	0.0333097	0.0245394	0.0276747	0.0395108	0.0288401	0.0685386	0.0283305	0.034389	0.0245685	0.0446482	0.0336955	0.0293238	0.0385457	0.0369328	0.0281735	0.0376981	0.0240826	0.0307408	0.0257659	0.0407598	0.0303009	0.0285383	0.0261794
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|s__Allobaculum_stercoricanis.t__SGB29316	0	0.000916588	0	0.000192802	0	7.76641e-05	0	0	0	0	0	0	0	0	0	0	0	0	6.68455e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000247302	0	0	0	0	0.000272425	0	0	0	0.000553368	0.000188682	0.000603228	0	0	0.000141802	0	0	5.31448e-05	9.20482e-05	0.000115808	9.51143e-05	0	0	0.00281284	0.000317978	0.000122411	0.000444031	0.000497143	0.000139114	0.000104695	6.30874e-05	0.000444078	0.000109069	0.000252754	0.000160033	0.000177096	0	0.000348911	0	0	4.5903e-05	0	7.87026e-05	0	7.31266e-05	0	2.71692e-05	0	0.000143238	0.000126878	0.000126967	0	0	0	0.00117267	0.000657908	6.91311e-05	0.000163397	9.0622e-05	0	0	0.000252505	0	0.00208862	0.00115263	0.000434419	0.000188787	0.000193484	0.000589681	0.000247549	0.000356236	0.000195508	0.001141
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|s__Atopobiaceae_unclassified_SGB105119.t__SGB105119	0	0	0	0	0	0	1.48489e-05	0	0	0	0	2.48003e-05	0	0	1.27765e-05	3.57251e-05	6.6585e-06	0	5.41047e-05	4.07993e-06	2.24777e-05	7.70347e-06	0	0	1.03114e-05	6.39142e-06	0	1.46504e-05	1.21457e-05	0	1.17594e-05	0	4.37822e-06	0	1.18698e-05	8.97681e-06	0	2.08998e-05	0	0	1.24754e-05	0	0	0	0	0	1.6368e-05	0	1.5322e-05	0	0	0	9.44023e-06	0	0	0	0	0	0	0	0	0	0	0	1.2456e-05	0	0	1.49657e-05	2.5244e-05	0	9.93081e-06	0	3.04538e-06	0	0	0	6.47392e-05	1.55145e-05	0	8.06782e-06	9.31675e-06	8.70468e-06	0	0	0	0	0	0	3.6145e-05	6.32777e-06	0	0	1.13674e-05	7.72485e-06	0	0	0	0	0	0	0	0	0	0	0	0
